participant_id,trial,task,block_condition,task_transition,distractor_transition,distractor_type_prev,congruent,within_task_distractor,correct_response,accuracy,rt_ms,valid_rt
2942,98,2,single,2,2,1,1,0,linken,0,659.4000000120141,1
2942,99,1,single,2,2,0,0,1,rechten,1,564.8000000119209,1
2942,100,2,single,2,2,1,0,0,rechten,1,502.60000002384186,1
2942,101,2,single,1,1,0,1,0,rechten,1,525.8000000237953,1
2942,102,1,single,2,2,0,0,1,linken,1,634.3999999880325,1
2942,103,1,single,1,2,1,0,0,linken,1,544.1000000000931,1
2942,104,2,single,2,2,0,0,1,linken,1,590.5,1
2942,105,2,single,1,1,1,1,1,linken,1,461.7,1
2942,106,2,single,1,2,1,0,0,linken,1,536.5,1
2942,107,2,single,1,1,0,1,0,linken,1,692.1999999999534,1
2942,108,1,single,2,1,0,0,0,rechten,1,565.6000000000931,1
2942,109,2,single,2,1,0,0,0,rechten,1,510.6000000357162,1
2942,110,1,single,2,1,0,0,0,linken,1,523.8000000356697,1
2942,111,1,single,1,2,0,1,1,linken,1,631.1000000357162,1
2942,112,2,single,2,2,1,0,0,rechten,1,645.7000000118278,1
2942,113,1,single,2,1,0,0,0,linken,1,524.1000000119675,1
2942,114,1,single,1,2,0,0,1,rechten,1,510.99999998812564,1
2942,115,1,single,1,2,1,0,0,linken,1,505.7000000118278,1
2942,116,1,single,1,2,0,1,1,linken,1,482.49999998812564,1
2942,117,1,single,1,1,1,0,1,linken,1,474.2999999881722,1
2942,118,2,single,2,2,1,0,0,rechten,1,729.1000000000931,1
2942,119,1,single,2,1,0,1,0,linken,1,431.0000000358559,1
2942,120,1,single,1,1,0,0,0,linken,1,428.4000000238884,1
2942,121,2,single,2,2,0,0,1,rechten,0,738.2000000118278,1
2942,122,2,single,1,1,1,0,1,linken,1,485.6000000119675,1
2942,123,2,single,1,2,1,1,0,linken,1,513.0000000118744,1
2942,124,2,single,1,2,0,1,1,rechten,1,616.6000000119675,1
2942,125,2,single,1,1,1,1,1,linken,1,426.80000000004657,1
2942,126,2,single,1,1,1,1,1,linken,1,609.4999999881256,1
2942,127,2,single,1,2,1,1,0,linken,1,486.19999998807907,1
2942,128,1,single,2,2,0,0,1,rechten,1,521.4999999881256,1
2942,1,1,single,0,0,1,1,0,rechten,1,597.6000000000931,1
2942,2,2,single,2,1,0,0,0,rechten,1,479.80000003566965,1
2942,3,2,single,1,1,0,0,0,rechten,0,591.1999999880791,1
2942,4,1,single,2,1,0,1,0,rechten,1,478.30000000004657,1
2942,5,2,single,2,1,0,0,0,rechten,1,430.20000003580935,1
2942,6,1,single,2,2,0,1,1,rechten,1,470.4000000238884,1
2942,7,1,single,1,1,1,0,1,rechten,1,520.1000000119675,1
2942,8,1,single,1,2,1,0,0,rechten,1,428.20000003580935,1
2942,9,1,single,1,1,0,0,0,rechten,1,566.5000000237487,1
2942,10,1,single,1,1,0,1,0,rechten,1,516.9000000120141,1
2942,11,1,single,1,1,0,0,0,linken,1,510.3999999880325,1
2942,12,2,single,2,1,0,1,0,linken,1,535.2,1
2942,13,2,single,1,1,0,1,0,linken,1,477.1000000119675,1
2942,14,2,single,1,2,0,0,1,rechten,1,440.09999998798594,1
2942,15,1,single,2,2,1,0,0,linken,1,509.19999999995343,1
2942,16,1,single,1,2,0,1,1,rechten,1,519.8000000356697,1
2942,17,1,single,1,1,1,0,1,linken,0,470.2000000118278,1
2942,18,1,single,1,1,1,0,1,rechten,1,461.80000003566965,1
2942,19,2,single,2,1,1,0,1,rechten,1,484.5000000358559,1
2942,20,1,single,2,1,1,1,1,linken,1,761.6000000357162,1
2942,21,2,single,2,2,1,1,0,linken,1,601.2,1
2942,22,1,single,2,1,0,1,0,rechten,1,552.3000000119209,1
2942,23,1,single,1,2,0,0,1,linken,1,686.4000000120141,1
2942,24,1,single,1,1,1,0,1,rechten,1,476.69999998807907,1
2942,25,1,single,1,1,1,1,1,rechten,1,432.69999998807907,1
2942,26,1,single,1,1,1,0,1,rechten,0,397.7000000118278,1
2942,27,2,single,2,1,1,1,1,rechten,1,873.0000000237487,1
2942,28,1,single,2,2,1,1,0,linken,1,503.0000000237487,1
2942,29,1,single,1,1,0,1,0,rechten,0,442.5000000237487,1
2942,30,2,single,2,1,0,1,0,linken,1,618.5000000358559,1
2942,31,2,single,1,2,0,1,1,rechten,1,473.99999998812564,1
2942,32,2,single,1,2,1,0,0,linken,1,523.3000000119209,1
2942,33,2,single,1,2,0,1,1,rechten,1,513.7000000358094,1
2942,34,2,single,1,1,1,1,1,linken,1,508.30000001192093,1
2942,35,2,single,1,1,1,0,1,linken,0,498.7999999881722,1
2942,36,1,single,2,1,1,1,1,linken,1,503.19999998807907,1
2942,37,1,single,1,1,1,0,1,linken,0,495.8999999880325,1
2942,38,2,single,2,1,1,1,1,linken,1,647.2999999881722,1
2942,39,1,single,2,2,1,1,0,linken,1,484.39999999990687,1
2942,40,2,single,2,1,0,0,0,linken,1,493.7999999881722,1
2942,41,1,single,2,2,0,0,1,rechten,0,457.0000000237487,1
2942,42,1,single,1,2,1,1,0,linken,1,488.30000003566965,1
2942,43,2,single,2,2,0,1,1,linken,1,484.60000000009313,1
2942,44,2,single,1,2,1,1,0,linken,1,565.5000000118744,1
2942,45,1,single,2,1,0,1,0,linken,1,682.2000000118278,1
2942,46,2,single,2,2,0,0,1,linken,1,483.9000000357628,1
2942,47,2,single,1,2,1,1,0,rechten,1,919.6000000119675,1
2942,48,1,single,2,2,0,0,1,linken,1,824.6000000119675,1
2942,49,1,single,1,2,1,0,0,rechten,1,487.3999999880325,1
2942,50,1,single,1,1,0,0,0,linken,1,449.7,1
2942,51,2,single,2,1,0,1,0,rechten,1,483.19999999995343,1
2942,52,1,single,2,1,0,0,0,linken,1,481.6000000119675,1
2942,53,1,single,1,2,0,0,1,rechten,1,879.1999999880791,1
2942,54,1,single,1,2,1,1,0,rechten,1,491.30000000004657,1
2942,55,1,single,1,2,0,1,1,linken,1,487.60000000009313,1
2942,56,1,single,1,2,1,1,0,rechten,1,564,1
2942,57,1,single,1,2,0,1,1,linken,1,551.7,1
2942,58,2,single,2,2,1,1,0,rechten,1,552.2000000358094,1
2942,59,2,single,1,1,0,0,0,linken,1,445.7000000118278,1
2942,60,2,single,1,1,0,0,0,rechten,1,617.1000000119675,1
2942,61,2,single,1,2,0,0,1,linken,1,469.59999998798594,1
2942,62,2,single,1,2,1,1,0,rechten,1,467.00000001187436,1
2942,63,1,single,2,1,0,0,0,linken,1,564.5000000118744,1
2942,64,2,single,2,2,0,0,1,rechten,1,495.9000000238884,1
2942,65,1,single,2,1,1,1,1,linken,1,505.2,1
2942,66,2,single,2,1,1,0,1,rechten,1,567.0000000237487,1
2942,67,2,single,1,2,1,0,0,rechten,1,544.6999999880791,1
2942,68,2,single,1,2,0,0,1,linken,1,477.0000000237487,1
2942,69,1,single,2,1,1,1,1,rechten,1,545.1000000000931,1
2942,70,2,single,2,1,1,1,1,linken,1,526.0000000237487,1
2942,71,2,single,1,2,1,1,0,linken,1,607.5,1
2942,72,2,single,1,2,0,1,1,rechten,1,555.1999999999534,1
2942,73,1,single,2,2,1,1,0,linken,1,486.59999998798594,1
2942,74,2,single,2,1,0,1,0,linken,1,543.6000000119675,1
2942,75,1,single,2,1,0,1,0,rechten,1,471.5000000358559,1
2942,76,2,single,2,1,0,0,0,linken,1,521.1000000238419,1
2942,77,2,single,1,2,0,0,1,rechten,1,455.40000001201406,1
2942,78,1,single,2,1,1,1,1,rechten,1,525.8000000237953,1
2942,79,2,single,2,2,1,1,0,rechten,1,439.69999999995343,1
2942,80,1,single,2,1,0,0,0,rechten,1,515.2,1
2942,81,1,single,1,2,0,0,1,linken,1,577.9999999881256,1
2942,82,2,single,2,1,1,1,1,linken,1,382.99999998812564,1
2942,83,2,single,1,2,1,1,0,linken,1,516.6999999999534,1
2942,84,2,single,1,1,0,0,0,linken,0,518.5,1
2942,85,2,single,1,2,0,0,1,rechten,1,550.0000000118744,1
2942,86,2,single,1,2,1,0,0,rechten,0,551.4000000357628,1
2942,87,2,single,1,1,0,0,0,linken,1,556.6000000119675,1
2942,88,1,single,2,2,0,1,1,linken,1,474.2000000118278,1
2942,89,2,single,2,1,1,1,1,rechten,1,546,1
2942,90,1,single,2,1,1,0,1,linken,1,954.6000000000931,1
2942,91,2,single,2,2,1,1,0,rechten,1,504.19999998807907,1
2942,92,1,single,2,2,0,1,1,rechten,1,662.7999999881722,1
2942,93,1,single,1,1,1,1,1,linken,1,467.8000000237953,1
2942,94,1,single,1,2,1,0,0,rechten,1,445.30000000004657,1
2942,95,1,single,1,2,0,1,1,rechten,1,451.7,1
2942,96,2,single,2,2,1,0,0,linken,1,583.1999999880791,1
2942,97,2,single,1,1,0,0,0,rechten,1,479.80000001192093,1
2942,98,1,single,2,1,0,0,0,linken,1,492.9000000357628,1
2942,99,2,single,2,2,0,1,1,linken,1,513.4000000357628,1
2942,100,1,single,2,1,1,0,1,rechten,1,535.6999999880791,1
2942,101,1,single,1,2,1,1,0,linken,1,574.1000000119675,1
2942,102,1,single,1,1,0,1,0,linken,1,579.2000000358094,1
2942,103,2,single,2,2,0,0,1,linken,1,408.30000000004657,1
2942,104,1,single,2,1,1,0,1,rechten,1,729.2000000118278,1
2942,105,2,single,2,1,1,1,1,linken,1,445.09999998798594,1
2942,106,2,single,1,1,1,0,1,linken,1,560.3999999880325,1
2942,107,1,single,2,1,1,1,1,linken,1,552.9999999881256,1
2942,108,1,single,1,1,1,1,1,rechten,0,412.7,1
2942,109,1,single,1,2,1,0,0,rechten,1,558.7,1
2942,110,1,single,1,1,0,1,0,linken,1,453.30000000004657,1
2942,111,2,single,2,2,0,0,1,rechten,1,482.89999999990687,1
2942,112,2,single,1,1,1,1,1,rechten,1,536.7000000118278,1
2942,113,2,single,1,2,1,0,0,rechten,1,597.2000000358094,1
2942,114,2,single,1,1,0,1,0,rechten,1,484.89999999990687,1
2942,115,1,single,2,1,0,0,0,linken,1,498,1
2942,116,2,single,2,2,0,0,1,linken,1,402.1000000119675,1
2942,117,2,single,1,1,1,0,1,rechten,1,525.6999999880791,1
2942,118,1,single,2,2,1,0,0,linken,1,556.2999999881722,1
2942,119,1,single,1,2,0,0,1,linken,1,508.2999999881722,1
2942,120,2,single,2,1,1,1,1,linken,1,411.99999998812564,1
2942,121,1,single,2,2,1,0,0,rechten,1,612.5999999879859,1
2942,122,2,single,2,1,0,0,0,linken,1,499.59999998798594,1
2942,123,2,single,1,2,0,1,1,rechten,1,724.9999999881256,1
2942,124,1,single,2,1,1,0,1,linken,1,467.9000000238884,1
2942,125,2,single,2,1,1,0,1,linken,1,476.30000003566965,1
2942,126,2,single,1,2,1,1,0,rechten,1,517.5,1
2942,127,1,single,2,1,0,0,0,rechten,1,503.4000000357628,1
2942,128,2,single,2,2,0,1,1,rechten,1,404.19999999995343,1
1459,1,2,single,0,0,1,1,0,linken,1,1296,1
1459,2,2,single,1,1,0,0,0,rechten,1,833,1
1459,3,1,single,2,1,0,1,0,linken,1,826,1
1459,4,2,single,2,2,0,1,1,rechten,1,639,1
1459,5,1,single,2,2,1,0,0,rechten,1,655,1
1459,6,1,single,1,1,0,1,0,rechten,1,918.0000000001164,1
1459,7,1,single,1,2,0,0,1,linken,1,767,1
1459,8,1,single,1,1,1,0,1,linken,1,606,1
1459,9,1,single,1,2,1,0,0,rechten,0,615,1
1459,10,2,single,2,2,0,0,1,rechten,1,734,1
1459,11,1,single,2,1,1,1,1,linken,1,574,1
1459,12,2,single,2,2,1,0,0,linken,1,948,1
1459,13,2,single,1,1,0,0,0,rechten,1,636,1
1459,14,2,single,1,2,0,1,1,rechten,1,521,1
1459,15,2,single,1,2,1,0,0,rechten,1,675,1
1459,16,2,single,1,1,0,0,0,linken,1,753,1
1459,17,1,single,2,1,0,1,0,rechten,1,732,1
1459,18,1,single,1,2,0,1,1,linken,1,628,1
1459,19,1,single,1,1,1,0,1,rechten,1,752,1
1459,20,2,single,2,2,1,0,0,linken,1,797,1
1459,21,1,single,2,2,0,1,1,rechten,1,779,1
1459,22,2,single,2,2,1,0,0,linken,1,806,1
1459,23,1,single,2,1,0,1,0,rechten,1,1614,1
1459,24,2,single,2,1,0,0,0,rechten,0,703,1
1459,25,1,single,2,1,0,1,0,rechten,1,684,1
1459,26,1,single,1,1,0,0,0,rechten,1,719,1
1459,27,1,single,1,1,0,0,0,linken,1,751,1
1459,28,2,single,2,1,0,1,0,rechten,1,976,1
1459,29,2,single,1,2,0,0,1,linken,1,983,1
1459,30,1,single,2,2,1,0,0,rechten,1,685,1
1459,31,1,single,1,2,0,0,1,rechten,0,640,1
1459,32,2,single,2,2,1,0,0,linken,1,926,1
1459,33,1,single,2,1,0,0,0,linken,1,1276,1
1459,34,1,single,1,2,0,0,1,linken,1,706.0000000001164,1
1459,35,2,single,2,1,1,0,1,rechten,1,575,1
1459,36,1,single,2,1,1,1,1,linken,1,639,1
1459,37,2,single,2,2,1,1,0,rechten,1,710,1
1459,38,1,single,2,1,0,0,0,linken,1,728,1
1459,39,2,single,2,1,0,1,0,rechten,1,663,1
1459,40,1,single,2,1,0,1,0,rechten,1,744,1
1459,41,1,single,1,2,0,1,1,rechten,1,798,1
1459,42,1,single,1,2,1,0,0,linken,1,656,1
1459,43,1,single,1,1,0,1,0,rechten,1,718,1
1459,44,1,single,1,2,0,1,1,rechten,1,611,1
1459,45,1,single,1,1,1,0,1,linken,1,651,1
1459,46,1,single,1,1,1,0,1,linken,1,691,1
1459,47,1,single,1,1,1,1,1,linken,1,577,1
1459,48,1,single,1,1,1,1,1,linken,1,539,1
1459,49,1,single,1,1,1,0,1,rechten,0,600,1
1459,50,2,single,2,1,1,1,1,linken,1,596,1
1459,51,2,single,1,2,1,0,0,linken,1,688,1
1459,52,2,single,1,1,0,0,0,linken,1,768,1
1459,53,2,single,1,1,0,0,0,rechten,1,826,1
1459,54,1,single,2,1,0,0,0,rechten,1,700.0000000001164,1
1459,55,2,single,2,2,0,1,1,rechten,1,563,1
1459,56,2,single,1,1,1,1,1,linken,1,768,1
1459,57,2,single,1,1,1,1,1,rechten,1,2472,1
1459,58,2,single,1,1,1,1,1,linken,1,974,1
1459,59,2,single,1,2,1,1,0,linken,1,800,1
1459,60,2,single,1,2,0,0,1,rechten,1,989,1
1459,61,2,single,1,2,1,1,0,linken,1,630,1
1459,62,1,single,2,1,0,1,0,linken,1,695.0000000001164,1
1459,63,1,single,1,2,0,0,1,rechten,1,515,1
1459,64,2,single,2,1,1,0,1,linken,1,635,1
1459,65,1,single,2,1,1,1,1,rechten,1,574,1
1459,66,1,single,1,1,1,0,1,rechten,1,939.0000000001164,1
1459,67,1,single,1,1,1,0,1,rechten,1,632,1
1459,68,1,single,1,2,1,1,0,rechten,1,655,1
1459,69,1,single,1,1,0,0,0,rechten,1,542,1
1459,70,2,single,2,1,0,1,0,rechten,1,483.0000000001164,1
1459,71,2,single,1,2,0,1,1,linken,1,750.0000000001164,1
1459,72,2,single,1,1,1,1,1,linken,1,522,1
1459,73,1,single,2,1,1,1,1,linken,1,540,1
1459,74,1,single,1,2,1,1,0,linken,1,596,1
1459,75,2,single,2,1,0,1,0,rechten,1,697,1
1459,76,1,single,2,1,0,0,0,linken,1,1161,1
1459,77,2,single,2,1,0,1,0,rechten,1,563,1
1459,78,2,single,1,2,0,1,1,rechten,1,614.0000000001164,1
1459,79,1,single,2,2,1,1,0,linken,1,607,1
1459,80,1,single,1,2,0,1,1,rechten,1,805,1
1459,81,1,single,1,1,1,0,1,rechten,1,744,1
1459,82,1,single,1,1,1,0,1,linken,1,595,1
1459,83,2,single,2,2,1,0,0,rechten,1,576.0000000001164,1
1459,84,2,single,1,1,0,0,0,linken,1,670,1
1459,85,2,single,1,2,0,0,1,linken,0,494,1
1459,86,1,single,2,2,1,0,0,linken,1,629.0000000001164,1
1459,87,2,single,2,2,0,0,1,linken,1,1134,1
1459,88,1,single,2,1,1,1,1,rechten,1,668,1
1459,89,2,single,2,1,1,0,1,linken,1,1106,1
1459,90,1,single,2,1,1,0,1,linken,1,740,1
1459,91,1,single,1,1,1,0,1,rechten,1,783,1
1459,92,1,single,1,2,1,1,0,linken,1,906,1
1459,93,1,single,1,2,0,1,1,linken,1,661,1
1459,94,2,single,2,1,1,0,1,linken,1,712.0000000001164,1
1459,95,2,single,1,1,1,0,1,linken,1,796,1
1459,96,1,single,2,2,1,0,0,rechten,1,666,1
1459,97,2,single,2,1,0,1,0,linken,1,810,1
1459,98,2,single,1,2,0,0,1,rechten,1,586,1
1459,99,1,single,2,1,1,1,1,rechten,1,638,1
1459,100,1,single,1,2,1,1,0,linken,1,665,1
1459,101,2,single,2,2,0,1,1,rechten,1,1060.0000000001164,1
1459,102,2,single,1,1,1,1,1,linken,1,812,1
1459,103,1,single,2,2,1,1,0,rechten,1,768,1
1459,104,2,single,2,2,0,0,1,rechten,1,1013,1
1459,105,1,single,2,2,1,1,0,linken,1,649,1
1459,106,2,single,2,1,0,1,0,linken,1,712,1
1459,107,1,single,2,2,0,1,1,rechten,1,895,1
1459,108,2,single,2,2,1,1,0,rechten,1,901,1
1459,109,2,single,1,2,0,1,1,rechten,1,798.0000000001164,1
1459,110,2,single,1,1,1,0,1,rechten,1,784,1
1459,111,1,single,2,2,1,1,0,linken,1,737,1
1459,112,2,single,2,1,0,1,0,linken,1,1183,1
1459,113,2,single,1,2,0,0,1,rechten,1,727,1
1459,114,1,single,2,2,1,0,0,linken,1,671.0000000001164,1
1459,115,2,single,2,1,0,1,0,linken,1,1710,1
1459,116,1,single,2,2,0,0,1,linken,1,612,1
1459,117,2,single,2,1,1,1,1,rechten,1,635,1
1459,118,1,single,2,2,1,0,0,rechten,1,671,1
1459,119,2,single,2,2,0,0,1,linken,1,845,1
1459,120,2,single,1,2,1,0,0,rechten,1,1221,1
1459,121,1,single,2,2,0,1,1,linken,1,645,1
1459,122,2,single,2,1,1,0,1,rechten,1,673,1
1459,123,2,single,1,2,1,1,0,linken,1,567,1
1459,124,1,single,2,1,0,0,0,linken,1,869,1
1459,125,2,single,2,2,0,1,1,linken,1,582,1
1459,126,2,single,1,1,1,1,1,linken,1,667,1
1459,127,2,single,1,2,1,0,0,rechten,1,727,1
1459,128,2,single,1,1,0,1,0,rechten,1,676,1
1459,1,1,single,0,0,0,1,0,rechten,1,814,1
1459,2,2,single,2,1,0,1,0,linken,1,550,1
1459,3,1,single,2,2,0,0,1,rechten,0,596,1
1459,4,2,single,2,1,1,0,1,linken,1,1056,1
1459,5,1,single,2,2,1,1,0,linken,1,586,1
1459,6,2,single,2,2,0,1,1,rechten,1,656,1
1459,7,2,single,1,2,1,0,0,linken,1,807.0000000001164,1
1459,8,2,single,1,2,0,0,1,rechten,1,827,1
1459,9,1,single,2,1,1,1,1,rechten,1,644.0000000001164,1
1459,10,1,single,1,2,1,1,0,linken,1,574,1
1459,11,1,single,1,2,0,0,1,linken,1,602,1
1459,12,1,single,1,2,1,1,0,linken,1,704,1
1459,13,1,single,1,1,0,0,0,rechten,1,806.0000000001164,1
1459,14,1,single,1,1,0,0,0,linken,1,886.0000000001164,1
1459,15,2,single,2,1,0,1,0,rechten,1,939,1
1459,16,1,single,2,1,0,0,0,linken,1,669,1
1459,17,2,single,2,2,0,0,1,rechten,1,875,1
1459,18,1,single,2,1,1,1,1,rechten,1,630,1
1459,19,2,single,2,2,1,0,0,linken,1,873,1
1459,20,2,single,1,2,0,1,1,rechten,1,875,1
1459,21,2,single,1,1,1,1,1,linken,1,809,1
1459,22,1,single,2,1,1,0,1,linken,1,989,1
1459,23,1,single,1,2,1,0,0,rechten,1,757,1
1459,24,2,single,2,2,0,1,1,rechten,1,571,1
1459,25,2,single,1,2,1,1,0,rechten,1,625,1
1459,26,1,single,2,2,0,0,1,rechten,1,752.0000000001164,1
1459,27,2,single,2,1,1,1,1,rechten,1,591,1
1459,28,2,single,1,2,1,1,0,linken,1,640,1
1459,29,1,single,2,2,0,1,1,linken,1,692,1
1459,30,2,single,2,1,1,1,1,linken,1,751,1
1459,31,2,single,1,2,1,1,0,linken,1,585,1
1459,32,2,single,1,2,0,0,1,rechten,1,686,1
1459,33,2,single,1,1,1,1,1,linken,1,593,1
1459,34,2,single,1,2,1,0,0,rechten,1,723,1
1459,35,1,single,2,1,0,0,0,rechten,1,782,1
1459,36,1,single,1,2,0,1,1,rechten,1,598.0000000001164,1
1459,37,1,single,1,1,1,1,1,rechten,1,495,1
1459,38,1,single,1,2,1,0,0,linken,1,515,1
1459,39,1,single,1,2,0,1,1,rechten,1,589,1
1459,40,2,single,2,2,1,0,0,rechten,1,664,1
1459,41,2,single,1,2,0,0,1,rechten,0,575,1
1459,42,2,single,1,2,1,1,0,rechten,1,600.0000000001164,1
1459,43,2,single,1,2,0,1,1,linken,1,855.0000000001164,1
1459,44,2,single,1,2,1,0,0,rechten,1,531,1
1459,45,1,single,2,1,0,0,0,rechten,1,830,1
1459,46,2,single,2,1,0,1,0,rechten,1,914,1
1459,47,2,single,1,2,0,0,1,rechten,1,462.0000000001164,1
1459,48,1,single,2,2,1,1,0,linken,1,659,1
1459,49,2,single,2,1,0,0,0,linken,0,652,1
1459,50,1,single,2,1,0,1,0,linken,1,638,1
1459,51,1,single,1,2,0,1,1,linken,1,639.0000000001164,1
1459,52,2,single,2,2,1,1,0,linken,1,633,1
1459,53,2,single,1,1,0,1,0,rechten,1,851,1
1459,54,1,single,2,1,0,1,0,linken,1,600,1
1459,55,2,single,2,1,0,1,0,linken,1,568,1
1459,56,2,single,1,1,0,0,0,rechten,1,613,1
1459,57,1,single,2,2,0,1,1,linken,1,1004,1
1459,58,1,single,1,1,1,1,1,rechten,1,532,1
1459,59,2,single,2,2,1,0,0,linken,1,984,1
1459,60,1,single,2,1,0,0,0,rechten,0,611,1
1459,61,2,single,2,1,0,1,0,linken,1,875.0000000001164,1
1459,62,2,single,1,1,0,1,0,rechten,1,1554.0000000001164,1
1459,63,1,single,2,1,0,0,0,linken,1,658,1
1459,64,1,single,1,2,0,0,1,linken,1,1530.0000000001164,1
1459,65,2,single,2,1,1,1,1,rechten,1,657,1
1459,66,2,single,1,1,1,0,1,linken,1,1889,1
1459,67,2,single,1,1,1,1,1,linken,1,699,1
1459,68,1,single,2,1,1,0,1,rechten,1,908,1
1459,69,1,single,1,2,1,0,0,linken,1,609,1
1459,70,1,single,1,2,0,0,1,rechten,1,968.0000000001164,1
1459,71,1,single,1,1,1,1,1,linken,1,1663,1
1459,72,2,single,2,2,1,1,0,rechten,1,1226,1
1459,73,1,single,2,1,0,0,0,linken,1,601.0000000001164,1
1459,74,2,single,2,1,0,1,0,linken,1,911,1
1459,75,2,single,1,2,0,0,1,rechten,1,631,1
1459,76,2,single,1,1,1,0,1,rechten,1,628,1
1459,77,2,single,1,1,1,0,1,linken,1,829,1
1459,78,1,single,2,2,1,1,0,rechten,1,709,1
1459,79,1,single,1,2,0,0,1,linken,1,1107,1
1459,80,2,single,2,1,1,0,1,linken,1,1585,1
1459,81,2,single,1,1,1,1,1,linken,1,1072,1
1459,82,1,single,2,1,1,0,1,linken,1,643.0000000001164,1
1459,83,2,single,2,1,1,0,1,linken,1,835,1
1459,84,1,single,2,1,1,0,1,linken,0,586,1
1459,85,2,single,2,2,1,0,0,linken,1,646,1
1459,86,2,single,1,2,0,1,1,rechten,1,748,1
1459,87,2,single,1,2,1,0,0,rechten,0,552,1
1459,88,1,single,2,2,0,1,1,rechten,1,671,1
1459,89,2,single,2,2,1,0,0,linken,1,814,1
1459,90,2,single,1,2,0,0,1,linken,1,714,1
1459,91,1,single,2,2,1,1,0,rechten,1,797,1
1459,92,1,single,1,2,0,0,1,rechten,0,707,1
1459,93,1,single,1,1,1,0,1,rechten,1,755,1
1459,94,2,single,2,1,1,1,1,rechten,1,781,1
1459,95,1,single,2,2,1,0,0,rechten,1,1019,1
1459,96,1,single,1,1,0,1,0,rechten,1,684.0000000001164,1
1459,97,1,single,1,1,0,1,0,linken,1,702.0000000001164,1
1459,98,2,single,2,1,0,1,0,linken,1,802.0000000001164,1
1459,99,2,single,1,2,0,0,1,linken,1,1485,1
1459,100,2,single,1,2,1,0,0,rechten,1,700.0000000001164,1
1459,101,1,single,2,1,0,1,0,rechten,1,631.9999999998836,1
1459,102,1,single,1,2,0,0,1,rechten,1,707,1
1459,103,2,single,2,1,1,1,1,rechten,1,682,1
1459,104,1,single,2,2,1,1,0,linken,1,743.0000000001164,1
1459,105,1,single,1,2,0,1,1,linken,1,667,1
1459,106,1,single,1,2,1,1,0,rechten,1,807.0000000001164,1
1459,107,2,single,2,2,0,0,1,rechten,1,839.9999999998836,1
1459,108,1,single,2,1,1,1,1,rechten,1,828,1
1459,109,1,single,1,1,1,0,1,linken,1,694,1
1459,110,1,single,1,1,1,0,1,rechten,1,716,1
1459,111,1,single,1,2,1,0,0,linken,1,718,1
1459,112,2,single,2,1,0,0,0,rechten,1,1035.0000000002328,1
1459,113,1,single,2,1,0,1,0,rechten,0,637.0000000002328,1
1459,114,2,single,2,2,0,1,1,linken,1,636,1
1459,115,1,single,2,2,1,0,0,linken,1,694,1
1459,116,1,single,1,2,0,1,1,linken,1,726,1
1459,117,1,single,1,2,1,0,0,rechten,1,736,1
1459,118,2,single,2,1,0,0,0,rechten,1,607,1
1459,119,1,single,2,1,0,0,0,rechten,1,609,1
1459,120,1,single,1,2,0,1,1,linken,0,521,1
1459,121,1,single,1,2,1,1,0,rechten,1,772,1
1459,122,2,single,2,1,0,1,0,rechten,1,675,1
1459,123,2,single,1,2,0,1,1,linken,1,775,1
1459,124,1,single,2,1,1,0,1,linken,1,832,1
1459,125,2,single,2,1,1,0,1,linken,1,1070,1
1459,126,2,single,1,2,1,0,0,linken,1,632,1
1459,127,2,single,1,1,0,0,0,linken,1,616,1
1459,128,1,single,2,2,0,1,1,linken,1,560,1
1459,1,1,single,0,0,1,1,1,rechten,1,628,1
1459,2,1,single,1,2,1,1,0,rechten,1,551,1
1459,3,2,single,2,2,0,0,1,rechten,1,809,1
1459,4,1,single,2,2,1,1,0,rechten,1,642,1
1459,5,1,single,1,2,0,0,1,rechten,1,738,1
1459,6,2,single,2,1,1,1,1,linken,1,665,1
1459,7,1,single,2,1,1,0,1,linken,1,699,1
1459,8,2,single,2,2,1,0,0,rechten,0,551.0000000002328,1
1459,9,1,single,2,1,0,1,0,linken,1,651,1
1459,10,2,single,2,2,0,0,1,rechten,1,630,1
1459,11,1,single,2,2,1,1,0,linken,1,676,1
1459,12,2,single,2,2,0,0,1,linken,1,868,1
1459,13,1,single,2,2,1,1,0,linken,1,763,1
1459,14,2,single,2,1,0,1,0,rechten,0,926,1
1459,15,1,single,2,2,0,1,1,linken,1,598,1
1459,16,1,single,1,1,1,1,1,rechten,1,953.0000000002328,1
1459,17,2,single,2,2,1,0,0,rechten,1,1280,1
1459,18,2,single,1,2,0,1,1,rechten,1,846,1
1459,19,1,single,2,1,1,0,1,rechten,1,628,1
1459,20,1,single,1,1,1,1,1,linken,1,661,1
1459,21,1,single,1,1,1,1,1,linken,1,750,1
1459,22,2,single,2,1,1,0,1,linken,1,678,1
1459,23,1,single,2,1,1,0,1,linken,1,714,1
1459,24,2,single,2,2,1,1,0,linken,1,639,1
1459,25,1,single,2,2,0,0,1,rechten,1,745,1
1459,26,1,single,1,1,1,0,1,linken,1,652,1
1459,27,1,single,1,2,1,1,0,linken,1,643.0000000002328,1
1459,28,1,single,1,1,0,1,0,linken,1,795,1
1459,29,1,single,1,1,0,0,0,linken,1,554,1
1459,30,1,single,1,1,0,0,0,linken,1,921,1
1459,31,1,single,1,2,0,1,1,linken,1,513,1
1459,32,1,single,1,2,1,1,0,rechten,1,687,1
1459,33,1,single,1,2,0,0,1,linken,1,693,1
