group,subjectid,block,trial,latency,accuracy,task,tasksequence,source,points,reward
BI_C_Digit,10.0,1.0,2,896.0,1.0,2.0,0.0,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,3,755.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,4,798.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,5,1102.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,6,911.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,7,921.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,8,1054.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,9,1039.0,0.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,10,824.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,11,1079.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,12,1609.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,13,1438.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,14,1437.0,0.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,15,1037.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,16,1092.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,17,1361.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,18,1260.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,19,1616.0,0.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,20,967.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,21,911.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,22,1141.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,23,942.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,24,888.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,25,1395.0,0.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,26,1144.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,27,902.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,28,987.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,29,681.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,30,1092.0,0.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,31,2274.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,32,943.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,33,943.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,34,1122.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,35,1867.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,36,1373.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,37,512.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,38,1390.0,0.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,39,522.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,40,2065.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,41,676.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,42,973.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,43,765.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,44,598.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,45,368.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,46,1409.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,47,718.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,48,810.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,49,1071.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,50,875.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,51,626.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,52,491.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,53,758.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,54,646.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,55,540.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,56,840.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,57,803.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,58,1135.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,59,685.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,60,456.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,61,462.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,62,1349.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,63,438.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,64,450.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,65,586.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,66,781.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,67,708.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,68,764.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,69,692.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,70,807.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,71,391.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,72,496.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,73,525.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,74,961.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,75,560.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,76,733.0,0.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,77,530.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,78,1066.0,0.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,79,830.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,80,490.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,81,382.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,82,623.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,83,430.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,84,641.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,85,568.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,86,518.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,87,547.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,88,1022.0,0.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,89,493.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,90,588.0,0.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,91,710.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,92,574.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,93,969.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,94,517.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,95,450.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,96,1185.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,97,1039.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,98,489.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,99,787.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,100,478.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,101,640.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,102,688.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,103,553.0,0.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,104,570.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,105,718.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,106,524.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,107,1204.0,0.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,108,678.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,109,763.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,110,799.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,111,556.0,0.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,112,1378.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,113,554.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,114,1337.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,115,726.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,116,1143.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,117,560.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,118,1097.0,0.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,119,1099.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,1.0,120,591.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,1,615.0,1.0,3.0,0.0,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,2,612.0,1.0,2.0,0.0,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,3,570.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,4,534.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,5,880.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,6,555.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,7,556.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,8,957.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,9,776.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,10,607.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,11,468.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,12,472.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,13,549.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,14,703.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,15,511.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,16,425.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,17,1155.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,18,940.0,0.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,19,614.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,20,494.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,21,486.0,0.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,22,1239.0,0.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,23,595.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,24,519.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,25,426.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,26,475.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,27,707.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,28,1022.0,0.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,29,516.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,30,507.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,31,601.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,32,428.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,33,463.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,34,919.0,0.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,35,517.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,36,880.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,37,637.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,38,426.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,39,396.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,40,537.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,41,364.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,42,805.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,43,669.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,44,566.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,45,481.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,46,503.0,0.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,47,546.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,48,450.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,49,946.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,50,740.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,51,605.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,52,460.0,0.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,53,404.0,0.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,54,399.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,55,649.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,56,425.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,57,572.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,58,708.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,59,482.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,60,453.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,61,730.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,62,967.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,63,597.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,64,419.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,65,458.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,66,461.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,67,363.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,68,658.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,69,1093.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,70,477.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,71,777.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,72,440.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,73,1153.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,74,942.0,0.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,75,592.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,76,1724.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,77,401.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,78,1170.0,0.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,79,689.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,80,408.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,81,488.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,82,464.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,83,993.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,84,500.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,85,664.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,86,655.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,87,485.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,88,1019.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,89,495.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,90,530.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,91,806.0,0.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,92,1014.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,93,431.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,94,1455.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,95,1120.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,96,1092.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,97,1122.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,98,458.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,99,452.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,100,519.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,101,624.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,102,521.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,103,375.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,104,643.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,105,335.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,106,395.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,107,432.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,108,555.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,109,1385.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,110,794.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,111,472.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,112,504.0,0.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,113,940.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,114,805.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,115,932.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,116,563.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,117,1204.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,118,396.0,0.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,119,393.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,2.0,120,1437.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,3.0,1,751.0,1.0,3.0,0.0,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,3.0,2,600.0,1.0,2.0,0.0,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,3.0,3,461.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,3.0,4,337.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,3.0,5,431.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,3.0,6,446.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,3.0,7,385.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,3.0,8,574.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_C_Digit,10.0,3.0,9,613.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
