rt,trial_index,subjectHandedness,subjectAge,subjectGender,key_press,correct_choice,coherent_movement_direction,coherence_movement,coherence_orientation,task,block,subject_id,accuracy,moving_up,moving_down,pointing_up,pointing_down
1353.9999999993,856,r,22,f,70.0,f,270.0,60.0,25.0,movement,4.0,51,1,40.0,60.0,75.0,25.0
874.59500000114,859,r,22,f,70.0,j,90.0,60.0,100.0,movement,4.0,51,0,60.0,40.0,100.0,0.0
765.69500000007,862,r,22,f,74.0,j,90.0,90.0,0.0,movement,4.0,51,1,90.0,10.0,0.0,100.0
736.28000000108,865,r,22,f,74.0,j,90.0,60.0,25.0,movement,4.0,51,1,60.0,40.0,25.0,75.0
595.79500000109,868,r,22,f,74.0,f,270.0,90.0,0.0,movement,4.0,51,0,10.0,90.0,100.0,0.0
540.63999999932,871,r,22,f,74.0,j,90.0,60.0,75.0,movement,4.0,51,1,60.0,40.0,75.0,25.0
571.0550000004,874,r,22,f,74.0,f,270.0,75.0,0.0,movement,4.0,51,0,25.0,75.0,100.0,0.0
700.56000000122,877,r,22,f,70.0,f,270.0,90.0,100.0,movement,4.0,51,1,10.0,90.0,0.0,100.0
847.75000000081,880,r,22,f,74.0,j,90.0,75.0,0.0,movement,4.0,51,1,75.0,25.0,0.0,100.0
663.66000000015,883,r,22,f,74.0,j,90.0,75.0,100.0,movement,4.0,51,1,75.0,25.0,100.0,0.0
707.40500000108,886,r,22,f,74.0,j,90.0,90.0,0.0,movement,4.0,51,1,90.0,10.0,0.0,100.0
1284.959999999,889,r,22,f,74.0,j,90.0,60.0,100.0,movement,4.0,51,1,60.0,40.0,100.0,0.0
672.88499999989,892,r,22,f,70.0,f,270.0,75.0,25.0,movement,4.0,51,1,25.0,75.0,75.0,25.0
1008.8649999999,895,r,22,f,74.0,j,90.0,60.0,75.0,movement,4.0,51,1,60.0,40.0,75.0,25.0
856.28000000003,898,r,22,f,70.0,f,270.0,75.0,25.0,movement,4.0,51,1,25.0,75.0,75.0,25.0
565.06499999878,901,r,22,f,74.0,f,270.0,90.0,0.0,movement,4.0,51,0,10.0,90.0,100.0,0.0
1052.5349999989,904,r,22,f,70.0,f,270.0,60.0,75.0,movement,4.0,51,1,40.0,60.0,25.0,75.0
652.37499999965,907,r,22,f,70.0,f,270.0,60.0,100.0,movement,4.0,51,1,40.0,60.0,0.0,100.0
587.93999999936,910,r,22,f,74.0,j,90.0,90.0,100.0,movement,4.0,51,1,90.0,10.0,100.0,0.0
1058.5449999999,913,r,22,f,74.0,f,270.0,75.0,25.0,movement,4.0,51,0,25.0,75.0,75.0,25.0
849.49000000057,916,r,22,f,74.0,j,90.0,90.0,25.0,movement,4.0,51,1,90.0,10.0,25.0,75.0
1313.5849999998,920,r,22,f,74.0,f,270.0,60.0,0.0,movement,5.0,51,0,40.0,60.0,100.0,0.0
1551.2749999998,923,r,22,f,74.0,f,270.0,75.0,75.0,movement,5.0,51,0,25.0,75.0,25.0,75.0
859.06500000064,926,r,22,f,74.0,f,270.0,60.0,0.0,movement,5.0,51,0,40.0,60.0,100.0,0.0
896.58499999857,929,r,22,f,74.0,f,270.0,75.0,25.0,movement,5.0,51,0,25.0,75.0,75.0,25.0
784.71499999973,932,r,22,f,74.0,j,90.0,90.0,75.0,movement,5.0,51,1,90.0,10.0,75.0,25.0
1026.170000001,935,r,22,f,70.0,f,270.0,90.0,0.0,movement,5.0,51,1,10.0,90.0,100.0,0.0
1250.36,938,r,22,f,70.0,f,270.0,75.0,100.0,movement,5.0,51,1,25.0,75.0,0.0,100.0
669.16499999934,941,r,22,f,70.0,f,270.0,90.0,0.0,movement,5.0,51,1,10.0,90.0,100.0,0.0
657.97500000009,944,r,22,f,70.0,f,270.0,60.0,0.0,movement,5.0,51,1,40.0,60.0,100.0,0.0
610.16000000027,947,r,22,f,74.0,j,90.0,60.0,100.0,movement,5.0,51,1,60.0,40.0,100.0,0.0
616.6549999998,950,r,22,f,70.0,j,90.0,60.0,0.0,movement,5.0,51,0,60.0,40.0,0.0,100.0
445.15499999933,953,r,22,f,74.0,f,270.0,60.0,25.0,movement,5.0,51,0,40.0,60.0,75.0,25.0
595.33999999985,956,r,22,f,74.0,j,90.0,60.0,75.0,movement,5.0,51,1,60.0,40.0,75.0,25.0
941.60499999998,959,r,22,f,74.0,j,90.0,75.0,0.0,movement,5.0,51,1,75.0,25.0,0.0,100.0
559.56999999948,962,r,22,f,74.0,j,90.0,60.0,25.0,movement,5.0,51,1,60.0,40.0,25.0,75.0
737.46000000031,965,r,22,f,70.0,f,270.0,90.0,25.0,movement,5.0,51,1,10.0,90.0,75.0,25.0
599.88499999966,968,r,22,f,74.0,j,90.0,75.0,100.0,movement,5.0,51,1,75.0,25.0,100.0,0.0
699.68999999948,971,r,22,f,70.0,f,270.0,90.0,100.0,movement,5.0,51,1,10.0,90.0,0.0,100.0
470.73499999894,974,r,22,f,74.0,j,90.0,60.0,75.0,movement,5.0,51,1,60.0,40.0,75.0,25.0
928.03499999898,977,r,22,f,70.0,f,270.0,90.0,0.0,movement,5.0,51,1,10.0,90.0,100.0,0.0
536.9599999995,980,r,22,f,74.0,f,270.0,60.0,100.0,movement,5.0,51,0,40.0,60.0,0.0,100.0
836.85499999963,983,r,22,f,70.0,f,270.0,90.0,75.0,movement,5.0,51,1,10.0,90.0,25.0,75.0
549.72499999893,986,r,22,f,74.0,j,90.0,90.0,100.0,movement,5.0,51,1,90.0,10.0,100.0,0.0
668.75999999861,989,r,22,f,70.0,f,270.0,75.0,100.0,movement,5.0,51,1,25.0,75.0,0.0,100.0
572.40500000084,992,r,22,f,74.0,f,270.0,75.0,75.0,movement,5.0,51,0,25.0,75.0,25.0,75.0
1244.4400000004,995,r,22,f,74.0,j,90.0,90.0,25.0,movement,5.0,51,1,90.0,10.0,25.0,75.0
1269.2499999994,998,r,22,f,70.0,f,270.0,90.0,100.0,movement,5.0,51,1,10.0,90.0,0.0,100.0
703.58500000113,1001,r,22,f,74.0,j,90.0,60.0,100.0,movement,5.0,51,1,60.0,40.0,100.0,0.0
751.48499999882,1004,r,22,f,70.0,j,90.0,60.0,0.0,movement,5.0,51,0,60.0,40.0,0.0,100.0
721.63,1007,r,22,f,70.0,j,90.0,60.0,0.0,movement,5.0,51,0,60.0,40.0,0.0,100.0
952.9700000002,1010,r,22,f,74.0,j,90.0,75.0,25.0,movement,5.0,51,1,75.0,25.0,25.0,75.0
1001.2000000007,1013,r,22,f,70.0,f,270.0,75.0,0.0,movement,5.0,51,1,25.0,75.0,100.0,0.0
681.22000000032,1016,r,22,f,74.0,f,270.0,75.0,0.0,movement,5.0,51,0,25.0,75.0,100.0,0.0
803.66499999946,1019,r,22,f,70.0,j,90.0,90.0,0.0,movement,5.0,51,0,90.0,10.0,0.0,100.0
1097.8649999998,1022,r,22,f,74.0,j,90.0,90.0,25.0,movement,5.0,51,1,90.0,10.0,25.0,75.0
761.81000000006,1025,r,22,f,70.0,f,270.0,60.0,75.0,movement,5.0,51,1,40.0,60.0,25.0,75.0
759.0,1028,r,22,f,70.0,j,90.0,90.0,0.0,movement,5.0,51,0,90.0,10.0,0.0,100.0
808.14000000095,1031,r,22,f,74.0,f,270.0,90.0,100.0,movement,5.0,51,0,10.0,90.0,0.0,100.0
1225.9450000002,1034,r,22,f,74.0,f,270.0,75.0,25.0,movement,5.0,51,0,25.0,75.0,75.0,25.0
725.57000000041,1037,r,22,f,70.0,j,90.0,60.0,75.0,movement,5.0,51,0,60.0,40.0,75.0,25.0
707.92499999888,1040,r,22,f,74.0,f,270.0,60.0,75.0,movement,5.0,51,0,40.0,60.0,25.0,75.0
779.29000000039,1043,r,22,f,74.0,j,90.0,75.0,0.0,movement,5.0,51,1,75.0,25.0,0.0,100.0
715.29000000004,1046,r,22,f,74.0,j,90.0,75.0,0.0,movement,5.0,51,1,75.0,25.0,0.0,100.0
734.04999999912,1049,r,22,f,74.0,j,90.0,75.0,75.0,movement,5.0,51,1,75.0,25.0,75.0,25.0
643.00499999989,1052,r,22,f,74.0,j,90.0,90.0,25.0,movement,5.0,51,1,90.0,10.0,25.0,75.0
692.10000000021,1055,r,22,f,74.0,j,90.0,90.0,100.0,movement,5.0,51,1,90.0,10.0,100.0,0.0
697.35500000021,1058,r,22,f,70.0,f,270.0,60.0,75.0,movement,5.0,51,1,40.0,60.0,25.0,75.0
592.70999999892,1061,r,22,f,70.0,f,270.0,75.0,75.0,movement,5.0,51,1,25.0,75.0,25.0,75.0
650.86499999964,1064,r,22,f,74.0,f,270.0,75.0,100.0,movement,5.0,51,0,25.0,75.0,0.0,100.0
541.12499999965,1067,r,22,f,74.0,j,90.0,90.0,100.0,movement,5.0,51,1,90.0,10.0,100.0,0.0
841.79500000027,1070,r,22,f,70.0,f,270.0,60.0,100.0,movement,5.0,51,1,40.0,60.0,0.0,100.0
608.78500000038,1073,r,22,f,74.0,j,90.0,60.0,100.0,movement,5.0,51,1,60.0,40.0,100.0,0.0
632.77000000014,1076,r,22,f,74.0,j,90.0,90.0,75.0,movement,5.0,51,1,90.0,10.0,75.0,25.0
576.46500000008,1079,r,22,f,74.0,j,90.0,75.0,100.0,movement,5.0,51,1,75.0,25.0,100.0,0.0
617.65999999992,1082,r,22,f,74.0,f,270.0,90.0,75.0,movement,5.0,51,0,10.0,90.0,25.0,75.0
325.24000000011,1085,r,22,f,74.0,j,90.0,75.0,100.0,movement,5.0,51,1,75.0,25.0,100.0,0.0
649.90500000026,1088,r,22,f,70.0,j,90.0,90.0,0.0,movement,5.0,51,0,90.0,10.0,0.0,100.0
540.42999999912,1091,r,22,f,74.0,f,270.0,75.0,0.0,movement,5.0,51,0,25.0,75.0,100.0,0.0
181.24499999976,1094,r,22,f,74.0,f,270.0,60.0,100.0,movement,5.0,51,0,40.0,60.0,0.0,100.0
607.34000000043,1097,r,22,f,74.0,f,270.0,75.0,25.0,movement,5.0,51,0,25.0,75.0,75.0,25.0
722.09499999916,1100,r,22,f,74.0,f,270.0,60.0,25.0,movement,5.0,51,0,40.0,60.0,75.0,25.0
-1.0,1103,r,22,f,-1.0,f,270.0,90.0,25.0,movement,5.0,51,0,10.0,90.0,75.0,25.0
876.58999999985,1106,r,22,f,70.0,f,270.0,90.0,25.0,movement,5.0,51,1,10.0,90.0,75.0,25.0
790.48499999964,1109,r,22,f,74.0,j,90.0,60.0,25.0,movement,5.0,51,1,60.0,40.0,25.0,75.0
656.57500000088,1112,r,22,f,74.0,j,90.0,90.0,75.0,movement,5.0,51,1,90.0,10.0,75.0,25.0
633.56000000029,1115,r,22,f,74.0,j,90.0,75.0,75.0,movement,5.0,51,1,75.0,25.0,75.0,25.0
528.91000000085,1118,r,22,f,74.0,j,90.0,60.0,25.0,movement,5.0,51,1,60.0,40.0,25.0,75.0
731.84999999835,1121,r,22,f,74.0,j,90.0,75.0,75.0,movement,5.0,51,1,75.0,25.0,75.0,25.0
633.89000000095,1124,r,22,f,74.0,f,270.0,60.0,25.0,movement,5.0,51,0,40.0,60.0,75.0,25.0
640.53000000061,1127,r,22,f,74.0,j,90.0,75.0,25.0,movement,5.0,51,1,75.0,25.0,25.0,75.0
439.15999999992,1130,r,22,f,74.0,j,90.0,75.0,25.0,movement,5.0,51,1,75.0,25.0,25.0,75.0
558.98499999964,1133,r,22,f,74.0,f,270.0,90.0,75.0,movement,5.0,51,0,10.0,90.0,25.0,75.0
-1.0,2,r,33,m,-1.0,f,270.0,80.0,50.0,movement,0.0,52,0,20.0,80.0,50.0,50.0
775.0,5,r,33,m,74.0,j,90.0,80.0,100.0,movement,0.0,52,1,80.0,20.0,100.0,0.0
735.0,8,r,33,m,70.0,j,90.0,100.0,50.0,movement,0.0,52,0,100.0,0.0,50.0,50.0
867.00000000001,11,r,33,m,74.0,j,90.0,100.0,100.0,movement,0.0,52,1,100.0,0.0,100.0,0.0
1054.0,14,r,33,m,74.0,j,90.0,80.0,50.0,movement,0.0,52,1,80.0,20.0,50.0,50.0
1290.0,17,r,33,m,70.0,f,270.0,100.0,50.0,movement,0.0,52,1,0.0,100.0,50.0,50.0
1287.0,20,r,33,m,70.0,f,270.0,100.0,100.0,movement,0.0,52,1,0.0,100.0,0.0,100.0
1061.0,23,r,33,m,70.0,f,270.0,80.0,100.0,movement,0.0,52,1,20.0,80.0,0.0,100.0
1703.0,27,r,33,m,70.0,f,270.0,80.0,50.0,movement,0.0,52,1,20.0,80.0,50.0,50.0
1056.0,30,r,33,m,74.0,j,90.0,80.0,100.0,movement,0.0,52,1,80.0,20.0,100.0,0.0
1797.0,33,r,33,m,70.0,f,270.0,100.0,50.0,movement,0.0,52,1,0.0,100.0,50.0,50.0
1222.0,36,r,33,m,74.0,j,90.0,100.0,50.0,movement,0.0,52,1,100.0,0.0,50.0,50.0
1604.0,39,r,33,m,70.0,j,90.0,100.0,100.0,movement,0.0,52,0,100.0,0.0,100.0,0.0
-1.0,42,r,33,m,-1.0,f,270.0,80.0,100.0,movement,0.0,52,0,20.0,80.0,0.0,100.0
893.0,45,r,33,m,74.0,j,90.0,80.0,50.0,movement,0.0,52,1,80.0,20.0,50.0,50.0
682.0,48,r,33,m,70.0,f,270.0,100.0,100.0,movement,0.0,52,1,0.0,100.0,0.0,100.0
1280.0,52,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1412.0,55,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
931.00000000001,58,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1345.0,61,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1028.0,64,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
993.0,67,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
914.0,70,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1898.0,73,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
1136.0,76,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
-1.0,79,r,33,m,-1.0,f,270.0,30.0,23.076923076923077,movement,1.0,52,0,70.0,30.0,23.076923076923077,23.076923076923077
816.00000000001,82,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1087.0,85,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1127.0,88,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
867.0,91,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1383.0,94,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
1209.0,97,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
969.0,100,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1131.0,103,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
-1.0,106,r,33,m,-1.0,f,270.0,30.0,23.076923076923077,movement,1.0,52,0,70.0,30.0,23.076923076923077,23.076923076923077
992.0,109,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
925.00000000001,112,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
807.0,115,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1096.0,118,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1133.0,121,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1092.0,124,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
865.0,127,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
865.0,130,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
1206.0,133,r,33,m,70.0,j,90.0,30.0,23.076923076923077,movement,1.0,52,0,30.0,70.0,23.076923076923077,23.076923076923077
823.0,136,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1058.0,139,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
1242.0,142,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1064.0,145,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
919.0,148,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1126.0,151,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1309.0,154,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
867.0,157,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1422.0,160,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1395.0,163,r,33,m,74.0,f,270.0,30.0,23.076923076923077,movement,1.0,52,0,70.0,30.0,23.076923076923077,23.076923076923077
1263.0,166,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1149.0,169,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
1658.0,172,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1330.0,175,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
895.0,178,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
1186.0,181,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1028.0,184,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1329.0,187,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
1526.0,190,r,33,m,70.0,j,90.0,30.0,23.076923076923077,movement,1.0,52,0,30.0,70.0,23.076923076923077,23.076923076923077
1508.0,193,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1134.0,196,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
884.99999999997,199,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1146.0,202,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
1551.0,205,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1068.0,208,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
1553.0,211,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
976.0,214,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1115.0,217,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1258.0,220,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1321.0,223,r,33,m,74.0,j,90.0,30.0,23.076923076923077,movement,1.0,52,1,30.0,70.0,23.076923076923077,23.076923076923077
1288.0,226,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1631.0,229,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1549.0,232,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1612.0,235,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1181.0,238,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1758.0,241,r,33,m,70.0,j,90.0,65.0,50.0,movement,1.0,52,0,65.0,35.0,50.0,50.0
1102.0,244,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
-1.0,247,r,33,m,-1.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
1169.0,250,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1316.0,253,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1192.0,256,r,33,m,74.0,j,90.0,30.0,23.076923076923077,movement,1.0,52,1,30.0,70.0,23.076923076923077,23.076923076923077
1143.0,259,r,33,m,74.0,f,270.0,65.0,50.0,movement,1.0,52,0,35.0,65.0,50.0,50.0
509.0,262,r,33,m,70.0,f,270.0,65.0,50.0,movement,1.0,52,1,35.0,65.0,50.0,50.0
1619.0,265,r,33,m,74.0,j,90.0,65.0,50.0,movement,1.0,52,1,65.0,35.0,50.0,50.0
1660.0,269,r,33,m,74.0,j,90.0,60.0,75.0,movement,2.0,52,1,60.0,40.0,75.0,25.0
1114.0,272,r,33,m,70.0,j,90.0,60.0,25.0,movement,2.0,52,0,60.0,40.0,25.0,75.0
1603.0,275,r,33,m,70.0,f,270.0,75.0,100.0,movement,2.0,52,1,25.0,75.0,0.0,100.0
1464.0,278,r,33,m,74.0,j,90.0,60.0,25.0,movement,2.0,52,1,60.0,40.0,25.0,75.0
1030.0,281,r,33,m,70.0,f,270.0,75.0,25.0,movement,2.0,52,1,25.0,75.0,75.0,25.0
1827.0,284,r,33,m,74.0,f,270.0,90.0,75.0,movement,2.0,52,0,10.0,90.0,25.0,75.0
1033.0,287,r,33,m,74.0,f,270.0,60.0,0.0,movement,2.0,52,0,40.0,60.0,100.0,0.0
1486.0,290,r,33,m,70.0,f,270.0,75.0,25.0,movement,2.0,52,1,25.0,75.0,75.0,25.0
974.99999999997,293,r,33,m,74.0,f,270.0,75.0,0.0,movement,2.0,52,0,25.0,75.0,100.0,0.0
1492.0,296,r,33,m,70.0,j,90.0,75.0,100.0,movement,2.0,52,0,75.0,25.0,100.0,0.0
1531.0,299,r,33,m,74.0,f,270.0,60.0,75.0,movement,2.0,52,0,40.0,60.0,25.0,75.0
1040.0000000001,302,r,33,m,70.0,j,90.0,60.0,0.0,movement,2.0,52,0,60.0,40.0,0.0,100.0
1172.0,305,r,33,m,74.0,f,270.0,75.0,75.0,movement,2.0,52,0,25.0,75.0,25.0,75.0
993.0,308,r,33,m,70.0,j,90.0,75.0,25.0,movement,2.0,52,0,75.0,25.0,25.0,75.0
-1.0,311,r,33,m,-1.0,j,90.0,90.0,25.0,movement,2.0,52,0,90.0,10.0,25.0,75.0
1337.0,314,r,33,m,70.0,f,270.0,90.0,75.0,movement,2.0,52,1,10.0,90.0,25.0,75.0
1508.9999999999,317,r,33,m,74.0,f,270.0,60.0,25.0,movement,2.0,52,0,40.0,60.0,75.0,25.0
1258.0,320,r,33,m,70.0,f,270.0,60.0,0.0,movement,2.0,52,1,40.0,60.0,100.0,0.0
1014.0,323,r,33,m,70.0,f,270.0,60.0,100.0,movement,2.0,52,1,40.0,60.0,0.0,100.0
1129.0,326,r,33,m,70.0,j,90.0,60.0,0.0,movement,2.0,52,0,60.0,40.0,0.0,100.0
1237.0,329,r,33,m,74.0,j,90.0,75.0,75.0,movement,2.0,52,1,75.0,25.0,75.0,25.0
1482.0,332,r,33,m,74.0,f,270.0,60.0,100.0,movement,2.0,52,0,40.0,60.0,0.0,100.0
1081.0,335,r,33,m,70.0,f,270.0,75.0,0.0,movement,2.0,52,1,25.0,75.0,100.0,0.0
1549.0,338,r,33,m,74.0,j,90.0,90.0,0.0,movement,2.0,52,1,90.0,10.0,0.0,100.0
1262.0,341,r,33,m,70.0,j,90.0,90.0,75.0,movement,2.0,52,0,90.0,10.0,75.0,25.0
1577.0,344,r,33,m,70.0,f,270.0,75.0,100.0,movement,2.0,52,1,25.0,75.0,0.0,100.0
1236.9999999999,347,r,33,m,74.0,f,270.0,75.0,75.0,movement,2.0,52,0,25.0,75.0,25.0,75.0
1333.0,350,r,33,m,70.0,j,90.0,60.0,0.0,movement,2.0,52,0,60.0,40.0,0.0,100.0
1031.0,353,r,33,m,70.0,f,270.0,90.0,100.0,movement,2.0,52,1,10.0,90.0,0.0,100.0
1300.0,356,r,33,m,74.0,j,90.0,90.0,100.0,movement,2.0,52,1,90.0,10.0,100.0,0.0
960.0,359,r,33,m,70.0,f,270.0,60.0,25.0,movement,2.0,52,1,40.0,60.0,75.0,25.0
1696.0,362,r,33,m,70.0,j,90.0,75.0,0.0,movement,2.0,52,0,75.0,25.0,0.0,100.0
1201.0,365,r,33,m,70.0,f,270.0,90.0,25.0,movement,2.0,52,1,10.0,90.0,75.0,25.0
1015.0,368,r,33,m,74.0,j,90.0,90.0,100.0,movement,2.0,52,1,90.0,10.0,100.0,0.0
1129.0,371,r,33,m,70.0,f,270.0,75.0,100.0,movement,2.0,52,1,25.0,75.0,0.0,100.0
962.0,374,r,33,m,74.0,j,90.0,90.0,25.0,movement,2.0,52,1,90.0,10.0,25.0,75.0
1163.0,377,r,33,m,70.0,j,90.0,75.0,75.0,movement,2.0,52,0,75.0,25.0,75.0,25.0
1086.0,380,r,33,m,70.0,j,90.0,90.0,75.0,movement,2.0,52,0,90.0,10.0,75.0,25.0
1148.0,383,r,33,m,70.0,j,90.0,90.0,0.0,movement,2.0,52,0,90.0,10.0,0.0,100.0
1747.0,386,r,33,m,70.0,j,90.0,75.0,0.0,movement,2.0,52,0,75.0,25.0,0.0,100.0
1550.0,389,r,33,m,74.0,j,90.0,90.0,0.0,movement,2.0,52,1,90.0,10.0,0.0,100.0
1899.0,392,r,33,m,70.0,f,270.0,90.0,100.0,movement,2.0,52,1,10.0,90.0,0.0,100.0
1162.0,395,r,33,m,74.0,j,90.0,90.0,100.0,movement,2.0,52,1,90.0,10.0,100.0,0.0
-1.0,398,r,33,m,-1.0,j,90.0,60.0,100.0,movement,2.0,52,0,60.0,40.0,100.0,0.0
1505.0,401,r,33,m,74.0,j,90.0,75.0,0.0,movement,2.0,52,1,75.0,25.0,0.0,100.0
1307.0,404,r,33,m,74.0,j,90.0,75.0,25.0,movement,2.0,52,1,75.0,25.0,25.0,75.0
1412.0,407,r,33,m,74.0,j,90.0,60.0,100.0,movement,2.0,52,1,60.0,40.0,100.0,0.0
1079.0,410,r,33,m,70.0,f,270.0,90.0,25.0,movement,2.0,52,1,10.0,90.0,75.0,25.0
1283.0,413,r,33,m,70.0,j,90.0,60.0,100.0,movement,2.0,52,0,60.0,40.0,100.0,0.0
1054.0000000001,416,r,33,m,74.0,j,90.0,60.0,75.0,movement,2.0,52,1,60.0,40.0,75.0,25.0
1159.0,419,r,33,m,74.0,j,90.0,75.0,100.0,movement,2.0,52,1,75.0,25.0,100.0,0.0
1076.0,422,r,33,m,70.0,f,270.0,90.0,0.0,movement,2.0,52,1,10.0,90.0,100.0,0.0
1505.0,425,r,33,m,70.0,j,90.0,60.0,75.0,movement,2.0,52,0,60.0,40.0,75.0,25.0
